"";"NOM_PROPOSICAO_SF";"NOM_PROPOSICAO_CD";"EMENTA"
"1490";"PLC 52/1990";"PL 3101/1989";"DISPÕE SOBRE A ORGANIZAÇÃO DA SEGURIDADE SOCIAL, INSTITUI PLANO DE    
CUSTEIO E DA OUTRAS PROVIDENCIAS.                                     
"
"1491";"PLC 52/1995";"PL 3991/1989";"ACRESCENTA DISPOSITIVOS AO ART. 791 DA CONSOLIDAÇÃO DAS LEIS DO       
TRABALHO.                                                             
"
"1492";"PLC 52/1996";"PL 2085/1996";"EXTINGUE O INSTITUTO DE PREVIDENCIA DOS CONGRESSISTAS - IPC, E DA     
OUTRAS PROVIDENCIAS.                                                  
"
"1493";"PLC 53/1981";"PL 2048/1979";"DA NOVA REDAÇÃO AO PARAGRAFO SEGUNDO DO ARTIGO 458 DA CONSOLIDAÇÃO    
DAS LEIS DO TRABALHO, APROVADA PELO DECRETO-LEI 5452, DE 01 DE MAIO   
DE 1943, DISPONDO SOBRE O FORNECIMENTO DE TRANSPORTE PARA O           
TRABALHADOR.                                                          
"
"1494";"PLC 53/1982";"PL 2056/1979";"ALTERA O PARAGRAFO SEGUNDO DO ARTIGO 389 DA CONSOLIDAÇÃO DAS LEIS DO  
TRABALHO, APROVADA PELO DECRETO-LEI 5452, DE 01 DE MAIO DE 1943.      
"
"1495";"PLC 53/1990";"PL 3110/1989";"DISPÕE SOBRE AS CONDIÇÕES PARA A PROMOÇÃO, PROTEÇÃO E RECUPERAÇÃO DA SAÚDE, A ORGANIZAÇÃO E O FUNCIONAMENTO DOS SERVIÇOS CORRESPONDENTES E DÁ OUTRAS PROVIDÊNCIAS.


                                           (VOLUME - II)"
"1496";"PLC 53/1996";"PL 1669/1996";"INSTITUI A AGENCIA NACIONAL DE ENERGIA ELETRICA - ANEEL, DISCIPLINA   
O REGIME DAS CONCESSÕES DE SERVIÇOS PUBLICOS DE ENERGIA ELETRICA E    
DA OUTRAS PROVIDENCIAS.                                               
"
"1497";"PLC 53/1997";"PL 1521/1996";"INSTITUI O SERVIÇO DE RADIODIFUSÃO COMUNITARIA E DA OUTRAS            
PROVIDENCIAS.                                                         
"
"1498";"PLC 54/1982";"PL 5402/1978";"DEFINE O TRABALHO RURAL PARA EFEITO DE ENQUADRAMENTO SINDICAL,        
ASSISTENCIA E PREVIDENCIA RURAIS, E DETERMINA OUTRAS PROVIDENCIAS.    
"
"1499";"PLC 54/1990";"PL 4415/1984";"ACRESCENTA PARAGRAFO AO ART. 27 DA LEI 5540, DE 28 DE NOVEMBRO DE     
1968, E PARAGRAFO UNICO AO ART. 16 DA LEI 5692, DE 11 DE AGOSTO DE    
1971, ALTERADA PELA LEI 7044, DE 18 DE OUTUBRO DE 1982.               
"
"1500";"PLC 54/1997";"PL 2353/1996";"DA NOVA REDAÇÃO AO ART. 30 DA LEI 6015, DE 31 DE DEZEMBRO DE 1973,    
QUE DISPÕE SOBRE OS REGISTROS PUBLICOS, ACRESCENTA INCISO AO ART.     
PRIMEIRO DA LEI 9265, DE 12 DE FEVEREIRO DE 1996, QUE TRATA DA        
GRATUIDADE DOS ATOS NECESSARIOS AO EXERCICIO DA CIDADANIA; E ALTERA   
O ART. 45 DA LEI 8935, DE 18 DE NOVEMBRO DE 1994, QUE DISPÕE SOBRE    
OS SERVIÇOS NOTARIAIS E DE REGISTRO.                                  
"
"1501";"PLC 55/1982";"PL 1076/1979";"VEDA NOVAS INSCRIÇÕES NO QUADRO DE PROVISIONADOS DA ORDEM DOS         
ADVOGADOS DO BRASIL E, MEDIANTE ALTERAÇÕES NA LEI 4215, DE 27 DE      
ABRIL DE 1963, ASSEGURA, AOS ATUALMENTE INSCRITOS NESSE QUADRO, O     
AMPLO DIREITO DE EXERCICIO DA PROFISSÃO DE ADVOGADO.                  
"
"1502";"PLC 55/1998";"PL 3818/1993";"ALTERA O DECRETO-LEI 3365, DE 21 DE JUNHO DE 1941 (DESAPROPRIAÇÃO     
POR UTILIDADE PUBLICA) E AS LEIS 6015, DE 31 DE DEZEMBRO DE 1973      
(REGISTRO PUBLICO) E 6766, DE 19 DE DEZEMBRO DE 1979 (PARCELAMENTO    
DO SOLO URBANO).                                                      
"
"1503";"PLC 56/1981";"PL 614/1979";"INTRODUZ ALTERAÇÕES NO DECRETO-LEI 70, DE 21 DE NOVEMBRO DE 1966, E   
NA LEI 5741, DE 01 DE DEZEMBRO DE 1971, QUE DISPÕEM SOBRE CEDULA      
HIPOTECARIA E A COBRANÇA DE CREDITO HIPOTECARIO VINCULADO AO SISTEMA  
FINANCEIRO DE HABITAÇÃO.                                              
"
"1504";"PLC 56/1990";"PL 8390/1986";"REAJUSTA O VALOR DA PENSÃO ESPECIAL CONCEDIDA A JUSTINIANA FLEURY     
PASSOS E REVERTIDA A MARIA NILZA FLEURY PASSOS, FILHA DO EX-DEPUTADO  
EDSON JUNQUEIRA PASSOS.                                               
"
"1505";"PLC 56/1993";"PL 284/1991";"REGULAMENTA O EXERCICIO DAS PROFISSÕES DE TECNICO EM HIGIENE DENTAL   
E DE ATENDENTE DE CONSULTORIO DENTARIO.                               
"
"1506";"PLC 56/1996";"PLP 60/1995";"ALTERA A REDAÇÃO DOS ARTIGOS QUINTO, SEXTO, DECIMO E DECIMO SETIMO    
DA LEI COMPLEMENTAR 76, DE 06 DE JULHO DE 1993, QUE DISPÕE SOBRE      
O PROCEDIMENTO CONTRADITORIO ESPECIAL, DE RITO SUMARIO, PARA O        
PROCESSO DE DESAPROPRIAÇÃO DE IMOVEL RURAL, POR INTERESSE SOCIAL,     
PARA FINS DE REFORMA AGRARIA.  COMPLEMENTAR.                          
"
"1507";"PLC 56/1998";"PL 2022/1991";"ALTERA A LEI 6360, DE 23 DE SETEMBRO DE 1976, QUE DISPÕE SOBRE        
A VIGILANCIA SANITARIA, ESTABELECE O MEDICAMENTO GENERICO,            
DISPÕE SOBRE A UTILIZAÇÃO DE NOMES GENERICOS EM PRODUTOS              
FARMACEUTICOS E DA OUTRAS PROVIDENCIAS.                               
"
"1508";"PLC 57/1981";"PL 435/1979";"INCLUI A FILHA DESQUITADA, DIVORCIADA OU VIUVA ENTRE OS               
BENEFICIARIOS DO SERVIDOR PUBLICO FEDERAL CIVIL, MILITAR OU           
AUTARQUICO.                                                           
"
"1509";"PLC 57/1989";"PL 1076/1988";"DISPÕE SOBRE A ADMISSÃO DE PORTADORES DE DEFICIENCIA FISICA NA        
ADMINISTRAÇÃO PUBLICA, E DA OUTRAS PROVIDENCIAS.                      
"
"1510";"PLC 57/1990";"PL 93/1987";"ALTERA A REDAÇÃO DO ARTIGO 932 DA LEI 5869, DE 11 DE JANEIRO DE       
1973 - CODIGO DE PROCESSO CIVIL.                                      
"
"1511";"PLC 57/1998";"PL 4769/1998";"ALTERA DISPOSITIVOS DA LEI 9620, DE 02 DE ABRIL DE 1998, QUE 'CRIA    
CARREIRAS NO AMBITO DO PODER EXECUTIVO FEDERAL, CRIA AS               
GRATIFICAÇÕES DE DESEMPENHO E EFICIENCIA - GDE E DE DESEMPENHO DE     
ATIVIDADE DE DEFESA AGROPECUARIA - GDA, E DA OUTRAS PROVIDENCIAS'.    
"
"1512";"PLC 58/1981";"PL 1186/1979";"TORNA OBRIGATORIA A LICITAÇÃO NOS CASOS DE ALIENAÇÃO DE BEM           
PUBLICO E EM HIPOTESES DE AQUISIÇÃO OU ARRENDAMENTO DE BEM IMOVEL     
DESTINADO AO SERVIÇO PUBLICO, INTRODUZINDO ALTERAÇÕES NO              
DECRETO-LEI 200, DE 25 DE FEVEREIRO DE 1967, QUE DISPÕE SOBRE A       
ORGANIZAÇÃO DA ADMINISTRAÇÃO FEDERAL, E DETERMINA OUTRAS              
PROVIDENCIAS.                                                         
"
"1513";"PLC 58/1982";"PL 2631/1980";"ACRESCENTA PARAGRAFO AO ARTIGO 27 DA LEI 3274, DE 02 DE OUTUBRO DE    
1957, QUE DISCIPLINA O REGIME PENITENCIARIO.                          
"
"1514";"PLC 58/1990";"PL 182/1987";"DA NOVA REDAÇÃO AO ARTIGO 33 DA LEI 4137, DE 10 DE SETEMBRO DE 1962,  
QUE REGULA A REPRESSÃO AO ABUSO DO PODER ECONOMICO.                   
"
"1515";"PLC 58/1998";"PL 3901/1997";"INSTITUI TAXA DE LICENCIAMENTO, CONTROLE E FISCALIZAÇÃO DE MATERIAIS  
NUCLEARES E RADIOATIVOS E SUAS INSTALAÇÕES.                           
"
"1516";"PLC 59/1982";"PL 1078/1979";"DA NOVA REDAÇÃO AO ARTIGO SEXTO DO CODIGO DE PROCESSO PENAL,          
INSTITUIDO PELO DECRETO-LEI 3689, DE 03 DE OUTUBRO DE 1941.           
"
"1517";"PLC 59/1988";"PL 678/1988";"ESTABELECE A INCLUSÃO DA MATERIA 'HISTORIA GERAL DA AFRICA E DO       
NEGRO NO BRASIL' COMO DISCIPLINA INTEGRANTE DO CURRICULO ESCOLAR      
OBRIGATORIO.                                                          
"
"1518";"PLC 59/1990";"PL 314/1988";"DETERMINA O TOMBAMENTO DO ANTIGO ESTUDIO DA RADIO NACIONAL, NO RIO    
DE JANEIRO, E SUA TRANSFORMAÇÃO EM MUSEU DA HISTORIA DO RADIO NO      
BRASIL.                                                               
"
"1519";"PLC 59/1991";"PL 1451/1988";"DISCIPLINA A CRIAÇÃO DO BANCO DE DESENVOLVIMENTO DO CENTRO-OESTE.     
"
"1520";"PLC 59/1994";"PL 2482/1992";"ALTERA A REDAÇÃO DOS ARTS NONO E 14 DA LEI 6450, DE 14 DE OUTUBRO DE  
1977, QUE DISPÕE SOBRE A ORGANIZAÇÃO BASICA DA POLICIA MILITAR DO     
DISTRITO FEDERAL.                                                     
"
"1521";"PLC 59/1996";"PL 370/1995";"REVOGA A LEI 7700, DE 21 DE DEZEMBRO DE 1988, QUE CRIA O ADICIONAL    
DE TARIFA PORTUARIA - ATP, E DA OUTRAS PROVIDENCIAS.                  
"
"1522";"PLC 60/1981";"PL 2109/1979";"ALTERA A LEI 5869, DE 11 DE JANEIRO DE 1973 - CODIGO DE PROCESSO      
CIVIL, NA PARTE RELATIVA AO PROCEDIMENTO SUMARISSIMO.                 
"
"1523";"PLC 60/1982";"PL 2074/1979";"DISPÕE SOBRE A EXECUÇÃO DO PROJETO DOM BOSCO, RESULTANTE DAS          
CONCLUSÕES DA COMISSÃO PARLAMENTAR DE INQUERITO QUE INVESTIGOU O      
PROBLEMA DA CRIANÇA E DO MENOR CARENTES NO BRASIL.                    
"
"1524";"PLC 60/1990";"PL 2167/1989";"ALTERA O ARTIGO 23 DA LEI 7498, DE 25 DE JUNHO DE 1986, QUE DISPÕE    
SOBRE A REGULAMENTAÇÃO DO EXERCICIO DA ENFERMAGEM E DA OUTRAS         
PROVIDENCIAS.                                                         
"
"1525";"PLC 60/1992";"PL 2996/1992";"ALTERA A REDAÇÃO DO ART. 12 DA LEI 7520, DE 15 DE JUNHO DE 1986.      
"
"1526";"PLC 61/1992";"PLP 73/1991";"INSTITUI A LEI ORGANICA DA ADVOCACIA-GERAL DA UNIÃO E DA OUTRAS       
PROVIDENCIAS.                                                         
"
"1527";"PLC 61/1994";"PL 2581/1992";"REVOGA ARTIGOS DO TITULO V DA CONSOLIDAÇÃO DAS LEIS DO TRABALHO -     
CLT QUE TRATAM DA ORGANIZAÇÃO SINDICAL.                               
"
"1528";"PLC 61/1996";"PL 693/1995";"DISPÕE SOBRE A JORNADA DE TRABALHO DE MEDICO, MEDICO DE SAUDE         
PUBLICA, MEDICO DO TRABALHO E MEDICO VETERINARIO, DA ADMINISTRAÇÃO    
PUBLICA FEDERAL DIRETA, DAS AUTARQUIAS E DAS FUNDAÇÕES PUBLICAS       
FEDERAIS, E DA OUTRAS PROVIDENCIAS.                                   
"
"1529";"PLC 62/1981";"PL 1894/1979";"INCLUI NA RELAÇÃO DESCRITIVA DAS FERROVIAS DO PLANO NACIONAL DE       
VIAÇÃO, INSTITUIDO PELA LEI 5917, DE 10 DE SETEMBRO DE 1973,          
FERROVIA TRANSVERSAL LIGANDO BELEM-SÃO LUIZ-TERESINA.                 
"
"1530";"PLC 62/1990";"PL 3638/1989";"ATRIBUI A DENOMINAÇÃO PRESUNTO A PRODUÇÃO QUE ESPECIFICA, E DA        
OUTRAS PROVIDENCIAS.                                                  
"
"1531";"PLC 62/1991";"PL 265/1987";"DISPÕE SOBRE A COMPROVAÇÃO DE HABILITAÇÃO PROFISSIONAL DOS            
RESPONSAVEIS PELOS BALANÇOS E DEMONSTRAÇÕES TECNICO-CONTABEIS         
APRESENTADOS AO TRIBUNAL DE CONTAS DA UNIÃO.                          
"
"1532";"PLC 62/1992";"PL 1491/1991";"REGULAMENTA O ARTIGO 37 INCISO XXI, DA CONSTITUIÇÃO FEDERAL,          
INSTITUI NORMAS PARA LICITAÇÕES E CONTRATOS DA ADMINISTRAÇÃO          
PUBLICA E DA OUTRAS PROVIDENCIAS.                                     
"
"1533";"PLC 62/1993";"PL 1270/1991";"DISPÕE SOBRE O SALARIO MINIMO DE MEDICOS E CIRURGIÕES-DENTISTAS.      
"
"1534";"PLC 63/1990";"PL 3856/1989";"CONCEDE PENSÃO ESPECIAL A VIUVA DO DOUTOR FRANCISCO DE PAULA          
QUINTANILHA RIBEIRO.                                                  
"
"1535";"PLC 63/1994";"PL 3125/1992";"DISPÕE SOBRE O FORNECIMENTO DE CERTIDÕES PELAS REPARTIÇÕES PUBLICAS,  
REGULAMENTANDO O ART. 50, INCISO XXXIV, DA CONSTITUIÇÃO FEDERAL.      
"
"1536";"PLC 64/1982";"PL 342/1975";"MODIFICA OS ARTIGOS SEGUNDO E SEXTO DA LEI 5868, DE 12 DE DEZEMBRO    
DE 1972, QUE CRIA O SISTEMA NACIONAL DE CADASTRO RURAL, E DA OUTRAS   
PROVIDENCIAS.                                                         
"
"1537";"PLC 64/1996";"PLP 172/1993";"INSTITUI O FUNDO PARA APARELHAMENTO E OPERACIONALIZAÇÃO DAS           
ATIVIDADES-FIM DA POLICIA FEDERAL - FUNAPOL, E DA OUTRAS              
PROVIDENCIAS.  COMPLEMENTAR.                                          
"
"1538";"PLC 65/1988";"PL 1071/1988";"DISPÕE SOBRE A COMPOSIÇÃO INICIAL DOS TRIBUNAIS REGIONAIS FEDERAIS    
E SUA INSTALAÇÃO, CRIA OS RESPECTIVOS QUADROS DE PESSOAL E DA         
OUTRAS PROVIDENCIAS.                                                  
"
"1539";"PLC 65/1990";"PL 3516/1989";"DISPÕE SOBRE A UTILIZAÇÃO DE MEIOS OPERACIONAIS PARA A PREVENÇÃO E    
REPRESSÃO DO CRIME ORGANIZADO.                                        
"
"1540";"PLC 65/1993";"PL 1725/1991";"DISPÕE SOBRE A DISTRIBUIÇÃO DO GAS CANALIZADO.                        
"
"1541";"PLC 65/1995";"PL 1164/1991";"DISPÕE SOBRE AS SANÇÕES PENAIS E ADMINISTRATIVAS DERIVADAS DE         
CONDUTAS E ATIVIDADES LESIVAS AO MEIO AMBIENTE, E DA OUTRAS           
PROVIDENCIAS.                                                         
"
"1542";"PLC 65/1996";"PL 2317/1996";"INSTITUI A CONTRIBUIÇÃO PROVISORIA SOBRE MOVIMENTAÇÃO OU TRANSMISSÃO  
DE VALORES E DE CREDITOS E DIREITOS DE NATUREZA FINANCEIRA - CPMF, E  
DA OUTRAS PROVIDENCIAS.                                               
"
"1543";"PLC 66/1981";"PL 2087/1979";"MODIFICA A REDAÇÃO DO PARAGRAFO SEGUNDO DO ARTIGO 20, DA LEI 5869,    
DE 11 DE JANEIRO DE 1973, CODIGO DE PROCESSO CIVIL.                   
"
"1544";"PLC 66/1990";"PL 3514/1989";"DISCIPLINA O INCISO XII, IN FINE, DO ART. QUINTO DA CONSTITUIÇÃO      
FEDERAL E DA OUTRAS PROVIDENCIAS.                                     
"
"1545";"PLC 67/1982";"PL 2452/1979";"ALTERA O ARTIGO SETIMO DA LEI 6649, DE 16 DE MAIO DE 1979 - LEI DO    
INQUILINATO.                                                          
"
"1546";"PLC 67/1988";"PL 1064/1988";"ALTERA A LEGISLAÇÃO DO IMPOSTO DE RENDA E DA OUTRAS PROVIDENCIAS.     
"
"1547";"PLC 67/1990";"PL 5330/1990";"DISPÕE SOBRE A EXTINÇÃO DO 'SELO PEDAGIO' E A INSTITUIÇÃO DE          
MECANISMOS DE FINANCIAMENTO PARA O SETOR RODOVIARIO.                  
"
"1548";"PLC 67/1992";"PL 2966/1992";"CRIA A PROCURADORIA REGIONAL DO TRABALHO DA VIGESIMA TERCEIRA         
REGIÃO DA JUSTIÇA DO TRABALHO E DA OUTRAS PROVIDENCIAS.               
"
"1549";"PLC 67/1994";"PL 3754/1993";"DISPÕE SOBRE A LIBERDADE SINDICAL E DA OUTRAS PROVIDENCIAS.           
"
"1550";"PLC 68/1990";"PL 5402/1990";"AUTORIZA O PODER EXECUTIVO A CONCEDER PENSÃO ESPECIAL A SENHORA       
MARIA REGINALDA VIEIRA RADUAN.                                        
"
"1551";"PLC 68/1992";"PL 11/1991";"DISPÕE SOBRE A REGULAMENTAÇÃO DOS DISPOSITIVOS CONSTITUCIONAIS        
RELATIVOS A REFORMA AGRARIA, PREVISTOS NO CAPITULO III, TITULO VII,   
DA CONSTITUIÇÃO FEDERAL.                                              
"
"1552";"PLC 68/1994";"PL 3801/1993";"ALTERA DISPOSITIVOS DO CODIGO DE PROCESSO CIVIL, RELATIVOS AOS        
RECURSOS.                                                             
"
"1553";"PLC 68/1995";"PL 40/1995";"ESTABELECE REGRAS PARA A PRODUÇÃO INDEPENDENTE DE ENERGIA ELETRICA,   
E DA OUTRAS PROVIDENCIAS.                                             
"
"1554";"PLC 69/1981";"PL 1412/1979";"DISPÕE SOBRE A ALIENAÇÃO DE IMOVEIS DA UNIÃO, NAS CONDIÇÕES QUE       
MENCIONA.                                                             
"
"1555";"PLC 69/1990";"PL 5239/1990";"ESTABELECE OS CRIMES E AS PENAS APLICAVEIS AOS ATOS DISCRIMINATORIOS  
OU DE PRECONCEITO DE RAÇA, COR, RELIGIÃO, ETNIA OU PROCEDENCIA        
NACIONAL, PRATICADOS PELOS MEIOS DE COMUNICAÇÃO OU POR PUBLICAÇÃO DE  
QUALQUER NATUREZA.                                                    
"
"1556";"PLC 69/1992";"PL 8/1991";"DISPÕE SOBRE O REGIME JURIDICO DA EXPLORAÇÃO DOS PORTOS ORGANIZADOS   
E DAS INSTALAÇÕES PORTUARIAS E DA OUTRAS PROVIDENCIAS.                
"
"1557";"PLC 69/1993";"PL 3277/1992";"DISPÕE SOBRE O PREÇO DE COMERCIALIZAÇÃO DA GASOLINA DE AVIAÇÃO.       
"
"1558";"PLC 70/1981";"PL 3506/1980";"DA NOVA REDAÇÃO AO PARAGRAFO 4 DO ARTIGO 662 DA CONSOLIDAÇÃO DAS      
LEIS DO TRABALHO.                                                     
"
"1559";"PLC 70/1990";"PL 4588/1990";"RATIFICA A EXISTENCIA DO FUNDO DE DESENVOLVIMENTO DO ENSINO           
PROFISSIONAL MARITIMO.                                                
"
"1560";"PLC 70/1992";"PLP 71/1989";"DISPÕE SOBRE O PROCESSO JUDICIAL DE DESAPROPRIAÇÃO POR INTERESSE      
SOCIAL, PARA FINS DE REFORMA AGRARIA.                                 
"
"1561";"PLC 70/1996";"PL 1803/1996";"ALTERA DISPOSITIVO DA LEI 6450, DE 14 DE OUTUBRO DE 1977, E DA        
OUTRAS PROVIDENCIAS.                                                  
"
"1562";"PLC 71/1990";"PL 3607/1989";"DISPÕE SOBRE A CRIAÇÃO DA CARREIRA DE DELEGADO DE POLICIA DO          
DISTRITO FEDERAL, SOBRE A REMUNERAÇÃO DOS CARGOS DA CARREIRA          
POLICIAL CIVIL DO DISTRITO FEDERAL, E DA OUTRAS PROVIDENCIAS.         
"
"1563";"PLC 71/1996";"PL 1487/1996";"DISPÕE SOBRE PRORROGAÇÃO DE PRAZO PARA RENOVAÇÃO DE CERTIFICADO DE    
ENTIDADES DE FINS FILANTROPICOS E DE RECADASTRAMENTO JUNTO AO         
CONSELHO NACIONAL DE ASSISTENCIA SOCIAL - CNAS E ANULAÇÃO DE ATOS     
EMANADOS DO INSTITUTO NACIONAL DE SEGURO SOCIAL - INSS CONTRA         
INSTITUIÇÕES QUE GOZAVAM DE ISENÇÃO DA CONTRIBUIÇÃO SOCIAL, PELA      
NÃO APRESENTAÇÃO DO PEDIDO DE RENOVAÇÃO DO CERTIFICADO EM TEMPO       
HABIL.                                                                
"
"1564";"PLC 72/1981";"PL 816/1979";"DA NOVA REDAÇÃO AO ARTIGO 110 DA LEI 5108, DE 21 DE SETEMBRO DE       
1966 - CODIGO NACIONAL DE TRANSITO - DETERMINANDO O PAGAMENTO, PELO   
INFRATOR, DE MULTA DE TRANSITO DE SUA RESPONSABILIDADE.               
"
"1565";"PLC 73/1981";"PL 10/1979";"MODIFICA DISPOSITIVOS DA LEI 4771, DE 15 DE SETEMBRO DE 1965, QUE     
INSTITUI O NOVO CODIGO FLORESTAL.                                     
"
"1566";"PLC 73/1990";"PL 1032/1988";"DISPÕE SOBRE O EXERCICIO DA PROFISSÃO DE SECRETARIO, REVOGA A LEI     
7377, DE 30 DE SETEMBRO DE 1985 E DA OUTRAS PROVIDENCIAS.             
"
"1567";"PLC 73/1996";"PL 2249/1991";"INSTITUI A POLITICA NACIONAL DE RECURSOS HIDRICOS, CRIA O SISTEMA     
NACIONAL DE GERENCIAMENTO DE RECURSOS HIDRICOS, REGULAMENTA O         
INCISO XIX DO ARTIGO 21 DA CONSTITUIÇÃO FEDERAL, E ALTERA O ARTIGO    
PRIMEIRO DA LEI 8001, DE 13 DE MARÇO DE 1990, QUE MODIFICOU A         
LEI 7990, DE 28 DE DEZEMBRO DE 1989.                                  
"
"1568";"PLC 74/1981";"PL 81/1979";"MODIFICA A REDAÇÃO DO CAPUT DO ARTIGO SETIMO DA LEI 4380, DE 21 DE    
AGOSTO DE 1964, QUE INSTITUI O SISTEMA FINANCEIRO PARA AQUISIÇÃO      
DE CASA PROPRIA.                                                      
"
"1569";"PLC 74/1982";"PL 1630/1979";"CRIA INCENTIVOS A TELEDUCAÇÃO.                                        
"
"1570";"PLC 74/1990";"PL 6932/1985";"ESTABELECE O PRAZO PRESCRICIONAL PARA A AÇÃO DE REPARAÇÃO CIVIL       
CONTRA AS ESTRADAS DE FERRO.                                          
"
"1571";"PLC 74/1995";"PL 2855/1992";"AMPLIA DOS LIMITES DO PARQUE NACIONAL DO SUPERAGUI CRIADO PELO        
DECRETO 97.688, DE 25 DE ABRIL DE 1989.                               
"
"1572";"PLC 74/1997";"PL 1207/1991";"ALTERA O PARAGRAFO 4º (QUARTO) DO ARTIGO 4º (QUARTO) DA LEI 7678, DE  
08 DE NOVEMBRO DE 1988, DANDO MAIORES POSSIBILIDADES DE CORREÇÃO DO   
MOSTO EM FERMENTAÇÃO.                                                 
"
"1573";"PLC 75/1990";"PL 2213/1989";"ESTABELECE A OBRIGATORIEDADE DE DECLARAÇÃO DE BENS PARA O EXERCICIO   
DE CARGOS E FUNÇÕES NOS PODERES EXECUTIVO, LEGISLATIVO E JUDICIARIO   
E DA OUTRAS PROVIDENCIAS.                                             
"
"1574";"PLC 75/1994";"PL 3674/1993";"DESIGNA O PERIODO DE 20 DE ABRIL DE 1994 A 20 DE ABRIL DE 1995,       
COMO ANO DAS COMEMORAÇÕES DO SESQUICENTENARIO DO NASCIMENTO DO        
BARÃO DO RIO BRANCO.                                                  
"
"1575";"PLC 76/1982";"PL 3257/1980";"ACRESCENTA PARAGRAFO AO ARTIGO PRIMEIRO DA LEI 6251, DE 08 DE         
OUTUBRO DE 1975, QUE INSTITUI NORMAS GERAIS SOBRE DESPORTOS, E DA     
OUTRAS PROVIDENCIAS.                                                  
"
"1576";"PLC 76/1990";"PL 1580/1989";"DISPÕE SOBRE PECULIO AO APOSENTADO DA PREVIDENCIA SOCIAL QUE          
RETORNA A ATIVIDADE SUJEITA A ESSE REGIME.                            
"
"1577";"PLC 76/1991";"PL 4064/1989";"DISPÕE SOBRE A LEI ORGANICA DO TRIBUNAL DE CONTAS DA UNIÃO E DA       
OUTRAS PROVIDENCIAS.                                                  
"
"1578";"PLC 76/1994";"PL 3710/1993";"INSTITUI O CÓDIGO DE TRÂNSITO BRASILEIRO.


                                           (VOLUME -  XVII)                           
"
"1579";"PLC 77/1981";"PL 1563/1979";"ALTERA A REDAÇÃO DA LEI 6664, DE 26 DE JUNHO DE 1979, QUE DISCIPLINA  
A PROFISSÃO DE GEOGRAFO.                                              
"
"1580";"PLC 77/1982";"PL 4196/1980";"MODIFICA A REDAÇÃO DO ARTIGO 20 DA LEI 5869, DE 11 DE JANEIRO DE      
1973 - CODIGO DE PROCESSO CIVIL.                                      
"
"1581";"PLC 77/1989";"PL 3457/1989";"INSTITUI A TAXA DE FISCALIZAÇÃO DOS MERCADOS DE TITULOS E VALORES     
MOBILIARIOS E DA OUTRAS PROVIDENCIAS.                                 
"
"1582";"PLC 77/1990";"PL 1871/1989";"REVOGA O ARTIGO 508 DA CONSOLIDAÇÃO DAS LEIS DO TRABALHO - CLT,       
APROVADA PELO DECRETO-LEI 5452, DE 01 DE MAIO DE 1943.                
"
"1583";"PLC 77/1994";"PL 5205/1990";"ACRESCENTA PARAGRAFO AO ART. 482 DA CLT, QUE TRATA DA RESCISÃO DO     
CONTRATO DE TRABALHO POR JUSTA CAUSA.                                 
"
"1584";"PLC 77/1995";"PL 3838/1993";"INCLUI NO PLANO NACIONAL DE VIAÇÃO O TRECHO QUE MENCIONA, NO          
ESTADO DE MINAS GERAIS.                                               
"
"1585";"PLC 77/1997";"PL 3549/1997";"DISPÕE SOBRE A SUBSTITUIÇÃO GRADUAL DA FROTA OFICIAL DE VEICULOS      
E DA OUTRAS PROVIDENCIAS.                                             
"
"1586";"PLC 78/1981";"PL 638/1979";"ALTERA A REDAÇÃO DO ARTIGO 210 DA LEI 5869, DE 11 DE JANEIRO DE       
1973 - CODIGO DE PROCESSO CIVIL.                                      
"
